distance_km,elevation_change,road_type,num_stops,fuel_type,vehicle_age,engine_capacity,load_capacity_kg,weather,temperature_C,traffic_level,time_of_day,cargo_weight_kg,cargo_type,carbon_emissions_kg
333.24823373593244,310.78076405601365,mixed,12,diesel,6,3.0,10000,clear,19.107155933579893,medium,morning,5253.528508049203,perishable,219.05593774119038
226.59637625625052,-53.40012970274651,urban,10,electric,0,4.0,1000,rainy,34.78883655011801,low,morning,689.9488409692219,general,12.101174005304749
327.63439971584455,464.2171374296247,mixed,6,hybrid,7,2.5,1000,snowy,2.4239993717699337,medium,afternoon,256.31579184858185,general,123.79040624957896
40.10868216408588,-157.4531819594176,urban,10,petrol,4,4.0,20000,clear,14.972363657286484,low,morning,4341.517446987284,general,18.787919998912226
408.72443842389146,428.7957952806565,highway,14,petrol,1,5.0,10000,foggy,14.29834813039085,medium,evening,6558.45428735794,general,219.99623112828968
470.8469369109073,13.110414293261808,highway,3,diesel,2,2.0,20000,clear,36.35463754036694,high,evening,7540.874177754525,fragile,180.8257629007236
327.8950392180991,150.1036582150795,rural,2,diesel,12,5.0,5000,rainy,12.835394463547388,high,evening,2840.7418825288632,general,245.2711304289396
477.7373051408173,95.64631089051414,highway,8,diesel,3,2.0,10000,foggy,16.812889552298596,low,morning,3897.346959661924,hazardous,165.48976544430096
84.20183404128201,-79.71581015815867,urban,13,diesel,1,2.5,20000,rainy,-3.087317100888872,medium,afternoon,7596.460469363242,general,61.55471698049472
243.9339328453733,50.70280648118519,highway,4,diesel,9,3.0,5000,foggy,12.911791805368859,low,afternoon,1422.3950644592728,perishable,71.46310302782004
304.88529963326914,-64.94589459504331,urban,7,petrol,12,3.0,2000,foggy,7.089704120077487,low,evening,1094.5903450106734,perishable,152.47474438608634
295.05095723638146,-57.2794671776333,rural,7,diesel,4,4.0,1000,clear,1.0830623408242401,low,night,579.4644170565135,perishable,101.68981561511066
206.7162717536312,-69.06021478153376,urban,14,electric,6,2.0,5000,clear,15.433665375423741,high,afternoon,3409.607736906025,fragile,16.657110982113046
175.66136058946807,142.31216624261597,highway,10,diesel,12,2.0,10000,windy,28.544380477351986,medium,afternoon,4564.781603600194,perishable,71.8430049638005
72.14377104970521,358.5519572579209,highway,9,diesel,8,3.0,1000,clear,-1.1650399860499283,low,night,549.5335337346761,fragile,27.00036424146049
201.9538007755163,198.2790236328687,highway,10,petrol,0,2.0,1000,foggy,-2.9214940480160845,severe,morning,778.0482232912279,general,86.91382503007944
89.70379940168772,425.2446119855893,highway,14,hybrid,9,5.0,5000,rainy,-3.785281508864793,medium,evening,277.61915110220497,perishable,30.36380648727351
369.83918148118704,245.58114200370693,urban,8,electric,12,2.0,2000,clear,28.154744753594837,low,evening,983.1318026036049,fragile,22.03350101535409
112.32715839234909,282.5380809428231,urban,12,petrol,5,2.5,5000,clear,29.40395210711086,low,afternoon,655.5095965797342,perishable,50.49040548597497
38.69699958942159,267.3250608089022,highway,13,diesel,5,3.0,20000,rainy,34.435871719245625,low,evening,12370.46749381924,general,23.42215501967114
280.6594075304448,114.62143522861882,urban,8,electric,0,3.0,20000,snowy,38.206568491653684,medium,morning,16108.718629894127,hazardous,35.50044557737578
301.6625690325068,282.53717554005794,urban,7,electric,1,5.0,20000,windy,8.870493423990814,high,afternoon,7701.32766285262,perishable,43.45881693102421
437.2374000274477,-151.2045774717272,highway,10,electric,10,5.0,10000,clear,7.022064622884548,high,afternoon,5758.710988345569,perishable,24.952215499742017
292.7209900846641,401.8960303409642,urban,5,hybrid,14,1.5,5000,clear,39.57393530063563,severe,night,1725.5371932286087,general,169.26372659663573
179.2856183244884,344.46850041074214,highway,9,diesel,7,5.0,1000,clear,-2.8928876141070003,low,night,704.7150265075038,general,67.70694963343482
403.47582194789703,-28.339029237824832,urban,14,hybrid,5,3.0,10000,clear,-7.914064756135466,medium,morning,5345.032755994908,perishable,141.66146362614097
274.7366576618363,337.6227179778577,rural,12,electric,12,3.0,20000,clear,9.257934967106028,severe,morning,10966.910536132396,perishable,35.5912304725839
48.84733946928395,-191.15017901998706,highway,11,petrol,0,5.0,10000,clear,-5.59745523703847,severe,night,1643.21635286203,perishable,20.711037109277736
287.26677455349085,-47.927399263383705,urban,7,hybrid,9,1.5,1000,clear,9.162368249347377,low,morning,105.46976573908573,general,58.13225185347236
454.9290872566146,-154.40393293037283,urban,12,petrol,12,2.0,10000,clear,10.579587339539419,medium,morning,5669.4219365397375,hazardous,237.90426423454912
204.19318649412807,346.1588416325263,highway,14,diesel,9,2.0,2000,clear,21.936790551037998,low,afternoon,290.8295127756981,perishable,69.74281930277292
155.19964293090203,329.11190582487103,rural,11,petrol,10,4.0,20000,clear,27.20714023643396,low,night,2489.396644669803,general,77.85995823556586
80.30003393882983,369.5452166612815,urban,3,hybrid,5,2.0,5000,windy,22.389907535692664,severe,evening,820.1651231265116,hazardous,45.21068731917228
84.20830574832509,-196.86281467212982,urban,12,petrol,9,3.0,20000,clear,25.35943393667426,medium,night,7259.053317589602,perishable,55.641029599660115
222.05802732749126,150.8629086748856,rural,6,petrol,14,4.0,20000,foggy,8.449364715554822,severe,night,4480.546695323885,hazardous,189.35321225595231
301.8831138391495,293.3853382621356,rural,3,petrol,6,4.0,5000,foggy,12.826371295955905,low,morning,4295.552266806518,hazardous,130.8464624013337
49.50154853310486,-91.21920988268919,mixed,6,diesel,1,5.0,5000,clear,25.71911797901506,severe,evening,3078.1339153660347,perishable,33.6412255425915
470.3886086223312,254.85350925883728,urban,13,petrol,10,5.0,1000,windy,-2.6296150743991853,medium,evening,255.36585179162552,general,337.8600428125129
380.015472548146,-141.12293048322,mixed,8,petrol,3,2.0,1000,rainy,25.602335500352574,low,morning,743.1060486253085,hazardous,121.45176829950475
297.4457199589947,-73.07190072698077,highway,9,diesel,6,4.0,2000,clear,37.577597353816564,low,evening,576.5012454558513,general,86.0914773778669
415.9349487601055,133.0577704962207,urban,2,hybrid,12,1.5,10000,clear,-1.21638024986648,medium,evening,7218.339761243054,general,135.32087099688218
49.29151083793551,257.49560687677143,highway,6,electric,10,4.0,10000,clear,9.721687827485512,medium,evening,4274.419769909745,perishable,2.3350417076354897
243.65105008923095,-97.89161113227274,highway,14,diesel,14,2.5,10000,windy,19.06848999384212,low,evening,4371.751666131794,fragile,92.03854284590973
318.7456321622151,-70.34366841834347,urban,3,petrol,5,1.5,20000,clear,25.907585702934764,high,afternoon,6945.669447095031,general,202.2821572129893
416.03992399796175,-56.8875430540359,rural,14,diesel,10,3.0,20000,clear,2.60127464500439,medium,afternoon,4518.935693500688,perishable,191.42916274896427
393.9000844241412,-32.90943671071507,urban,14,petrol,7,2.0,5000,rainy,19.228514385486864,medium,night,3122.9165430955713,general,219.40709454407255
145.7639323595658,-41.41230603159614,rural,7,diesel,13,2.0,2000,clear,36.75272631422535,medium,morning,955.7400203665711,perishable,49.1782799725749
471.0312830840101,76.60437594834572,urban,11,petrol,12,5.0,2000,foggy,7.872618311656457,medium,evening,115.08539207816007,general,288.82529325771424
70.92946230112648,257.652755585706,urban,4,diesel,5,2.5,10000,rainy,18.45268558783094,low,night,2962.013446439803,hazardous,41.45595051427828
438.81547312436453,106.62224819412877,highway,14,diesel,1,2.0,5000,clear,21.204232311372067,low,afternoon,3471.5072974281125,general,132.55799347460018
485.7607223062631,343.1817361249217,highway,5,diesel,0,3.0,10000,clear,34.36491848030101,medium,night,2729.514845732382,general,180.98381399112805
96.80522637908652,303.4879541640304,highway,10,petrol,4,4.0,20000,foggy,5.547658604254099,medium,morning,12365.176211413926,hazardous,58.25059445995763
363.8123714598548,-111.43116016564703,urban,6,diesel,10,2.0,5000,rainy,33.64765508299369,low,evening,992.9697303184156,general,174.5553547921491
29.739904201219247,-165.81086367547925,highway,11,diesel,9,3.0,10000,clear,23.673449222763203,medium,evening,6834.591248173069,general,11.000428520322775
208.65718431818593,414.5590947997243,highway,13,diesel,13,5.0,2000,foggy,25.84686538984051,high,afternoon,827.1217516945777,general,151.8653269712779
262.9788166068603,-144.1182534059886,rural,8,diesel,11,1.5,1000,rainy,-6.684718309098222,severe,morning,106.37458225459709,general,150.72850916280487
294.5161606957207,-96.16257349620085,urban,2,diesel,9,3.0,20000,snowy,7.827101069824803,medium,evening,11728.526806693291,perishable,253.707077931507
468.6092516417942,-184.50670710931735,urban,4,diesel,8,5.0,10000,clear,-4.100110305944307,low,afternoon,5228.836000364349,hazardous,281.65643840112904
339.4028367741554,239.83545570905764,highway,14,hybrid,1,2.5,5000,rainy,18.07832478379897,low,afternoon,2608.090459992777,general,67.07505355067367
245.82619609742613,207.659394210844,urban,11,petrol,6,3.0,5000,rainy,31.881454044052735,medium,morning,4288.324133028081,general,152.13060474067677
406.74076777028574,490.83256650467894,rural,4,petrol,8,2.0,10000,rainy,10.499342837956148,low,afternoon,3427.6425599993995,general,181.5485824627449
475.76108226766036,420.8526774220204,mixed,6,petrol,3,4.0,2000,windy,1.2802029950696214,medium,morning,1630.8882727375953,fragile,278.9965069793996
20.812412854322513,87.5902242366368,rural,4,electric,3,3.0,10000,clear,5.2304146798836415,medium,morning,120.27643470924583,general,0.8430414048889746
491.43542340545895,60.11008863877449,highway,11,petrol,9,2.5,20000,foggy,18.659418280398206,high,morning,17332.282273527002,hazardous,366.4532291424862
52.20474814120337,7.796423995989555,rural,5,diesel,4,1.5,5000,foggy,28.37665877950829,medium,night,2527.989531834996,perishable,18.947754618722925
409.04952184169304,-93.31515597348304,highway,5,electric,12,2.5,20000,clear,24.49301076487663,low,morning,9222.199193765002,general,15.602073191746067
147.36402875019212,-103.34144037859366,highway,8,diesel,12,5.0,1000,clear,37.10852414315834,medium,night,813.079924924784,general,46.44854305458451
74.76803229939716,-107.4014043932762,highway,4,electric,13,1.5,2000,windy,34.19361475989837,high,night,1181.4839937887873,general,3.2474871101215976
225.5292634597791,-120.11966996925501,rural,12,diesel,5,3.0,10000,clear,-4.754401062264998,low,evening,4741.757361132439,general,95.33208421274944
325.5387239293306,-31.641570316124156,urban,6,diesel,11,4.0,10000,clear,25.184517736726846,severe,night,3520.485743969127,hazardous,327.17238431104175
196.66640406150276,14.668041219181493,urban,7,hybrid,6,2.5,2000,rainy,9.6826922834961,low,evening,1220.6132939833194,fragile,57.76845449961593
36.73705005852249,473.1052797272411,rural,8,diesel,8,4.0,5000,clear,6.807192171517437,severe,night,333.7852389473717,fragile,33.7433526151604
303.73595843277116,204.93127570132,highway,9,diesel,5,5.0,10000,rainy,13.794042737290427,low,afternoon,2305.630300931555,general,117.32356951635397
452.1776052942306,491.31704215929665,urban,10,diesel,13,3.0,2000,clear,28.313340094552075,medium,afternoon,271.4351902917045,general,360.19072495946114
197.77552931415332,60.72686347797127,urban,8,petrol,2,4.0,10000,rainy,10.839369880993509,low,night,4599.616827268689,general,107.76186293423206
116.00306103910525,120.33864281260873,urban,14,diesel,1,4.0,5000,rainy,31.053945920800178,severe,morning,524.2752622556733,general,127.63730956803826
226.86289950707953,27.20506141569542,rural,4,petrol,5,2.5,2000,snowy,13.596739565037911,high,evening,1479.294668300559,general,114.1236022703276
33.697728413902624,-71.97864437241313,highway,4,hybrid,13,3.0,5000,snowy,-6.981075169911063,severe,afternoon,1381.8040830746477,perishable,10.587686941822442
412.03891639533464,-99.78470455569457,rural,10,diesel,8,4.0,10000,rainy,21.51737387989665,medium,morning,5639.783521155938,general,209.09498006609198
414.9069973655915,461.5554384654823,urban,11,petrol,2,1.5,2000,clear,29.038950134716465,low,night,667.4362836993184,fragile,182.9513077105802
298.1202270805179,490.767477259129,rural,5,electric,3,2.0,1000,clear,5.799112098388784,low,afternoon,659.5362180560461,perishable,13.162463627577827
183.02041557981084,-168.5633524438879,urban,3,electric,2,1.5,10000,rainy,1.1071100018204583,medium,evening,3247.829966865062,perishable,9.525645627518152
401.89384857843385,-94.75788768776343,mixed,2,diesel,6,5.0,2000,clear,22.008909263693262,medium,night,744.8424430300603,perishable,163.4300074838225
281.7966421462999,96.46686461071583,highway,2,hybrid,3,4.0,1000,windy,7.632096147074244,medium,night,484.05724672025866,perishable,55.12355242630791
414.70683118950797,-69.56656655891487,rural,9,hybrid,11,3.0,2000,clear,35.289506097701434,medium,morning,650.0799815478462,general,78.66348759587198
319.41480836568013,54.7162755388183,urban,8,hybrid,13,1.5,20000,snowy,28.34086185002516,low,afternoon,3152.284244592559,general,126.61169759687725
394.3586818742707,-109.63255509825665,highway,6,diesel,5,3.0,20000,clear,13.059645760994579,medium,evening,7921.369433054538,fragile,154.29078003752053
303.29586667670236,119.55822970525315,highway,14,diesel,5,5.0,2000,windy,38.77831338351947,medium,evening,1228.0620515433595,perishable,126.77360843076228
212.92912342567644,-9.813768681518509,rural,14,diesel,8,1.5,2000,rainy,7.225240186962537,medium,evening,654.4564219768969,general,86.38084695761069
479.3934713638074,46.33353903106258,highway,14,diesel,4,3.0,20000,foggy,12.23107965903029,low,night,14592.406563001494,general,252.05495899561663
275.1457741906339,-133.98114397607668,highway,9,diesel,6,4.0,10000,foggy,22.446837930283014,low,evening,7404.668341579035,fragile,121.44028294865527
306.4938640848638,99.68963549709919,mixed,5,hybrid,12,2.5,20000,rainy,15.601617447296826,low,morning,3834.559457438817,general,73.6811675048025
118.03894331322714,488.2803276730989,rural,14,diesel,0,1.5,20000,clear,7.219369981027111,low,evening,4931.710706655163,fragile,63.54575271870772
316.56888681936545,30.183132816833215,highway,12,hybrid,7,5.0,20000,rainy,10.889495259870738,medium,morning,141.47048925004606,general,68.79086392920215
290.0877482466425,413.5004923897045,urban,10,diesel,1,3.0,5000,snowy,33.18402080587427,low,evening,1651.9444448708657,hazardous,219.3163507999352
100.57081499404222,390.2393991365796,urban,1,petrol,3,1.5,10000,snowy,-0.08953222460073795,medium,night,8223.903281536523,general,87.25214142177548
39.19767770304042,466.4408928080474,rural,8,diesel,9,3.0,5000,windy,5.881070676427616,medium,evening,3542.278663042262,general,23.638813482157808
306.1360666602378,353.0766585869661,rural,3,petrol,6,3.0,10000,clear,-0.07404550829357093,low,evening,8648.117554515558,general,131.03248750109944
384.20921198165706,261.7177789411705,rural,14,petrol,11,2.5,5000,clear,15.610470879856617,low,evening,1042.62334900351,general,159.94363034658753
266.466671751784,399.60911095922035,highway,9,petrol,5,3.0,5000,snowy,-1.9551775055342302,high,afternoon,2618.1306192719007,general,167.57292256514728
121.11858640662639,-147.04872353985525,urban,11,diesel,3,1.5,2000,clear,-1.4431432186711413,high,night,720.021710608044,perishable,62.76371982315533
336.5957685795871,123.98146003916544,highway,1,diesel,7,5.0,20000,foggy,31.71466114732121,low,evening,11124.223928634512,general,160.40824459472225
49.2518060387051,492.4793670305412,highway,3,petrol,13,4.0,2000,rainy,25.15137853822346,low,night,1364.9450341486759,general,20.67229423196978
226.49851535295775,338.7201059063126,rural,1,diesel,12,5.0,2000,clear,-0.5747724278384847,medium,morning,261.4024783072615,fragile,118.32753001417684
90.04971161522589,473.4527646260562,highway,1,diesel,14,2.0,2000,rainy,9.333298788683424,medium,evening,249.28838424036806,perishable,36.9674768641693
100.38493501934285,345.74404929343535,urban,6,diesel,12,3.0,1000,clear,35.8443233451198,medium,afternoon,187.04248462452523,general,69.53334902943044
109.12403508751979,412.41737720950096,rural,13,hybrid,11,2.0,10000,rainy,33.50554482069358,low,night,2599.187505791252,general,35.35769331740423
199.48645795154917,294.5707426122337,highway,4,petrol,6,4.0,2000,rainy,22.724599489278894,medium,morning,1366.062350083287,hazardous,68.83159929498848
35.063600753994834,332.35140309206787,highway,10,diesel,14,5.0,2000,foggy,4.199169777626191,medium,morning,1185.5989338349543,general,21.96512244846294
204.91878605525812,166.22460688765048,rural,4,diesel,5,2.0,1000,rainy,8.664400784202574,medium,afternoon,340.2474785896313,hazardous,70.98813115332277
260.7366490862034,446.96639056989306,mixed,5,diesel,4,3.0,1000,foggy,22.662520864570038,medium,evening,784.8404739221969,general,165.36038404774396
246.81419963349936,377.5272374363532,rural,14,diesel,4,1.5,20000,windy,18.023626741355763,severe,night,13142.355544727498,perishable,296.74850912056513
197.56420919748987,390.71947596594254,urban,3,petrol,13,5.0,2000,clear,18.03136689816203,high,evening,1753.8204435139141,perishable,199.17645274642203
421.1818379546687,271.10637067413666,highway,12,electric,10,5.0,10000,rainy,11.168548404431176,medium,morning,6202.152180487548,perishable,27.4743434990028
81.21007928604702,13.205962961074302,highway,2,diesel,14,2.5,2000,clear,-5.488467192315641,high,morning,1319.237331495782,perishable,32.80780058094116
257.7914044528732,-175.05914322690248,rural,14,petrol,6,5.0,20000,windy,-3.92262113541166,medium,morning,14838.408934887046,fragile,177.92912288219625
40.40029430871161,454.95859058668117,highway,10,petrol,10,3.0,2000,rainy,31.76607153508114,low,morning,1673.2823838101267,general,15.41964770365065
44.866282650175776,210.28424416384783,mixed,8,diesel,5,3.0,1000,clear,34.20620014771088,medium,afternoon,321.88010157897315,hazardous,18.63901200775035
291.19426634177717,8.70007980369818,urban,11,diesel,3,2.5,1000,clear,34.6849484649771,medium,morning,616.7465972293118,hazardous,133.3641722658649
287.34902819503225,-95.60542450672354,urban,7,petrol,6,2.5,20000,clear,13.729249401050417,severe,morning,7480.279629383599,general,231.29113572503059
440.2364212937839,380.66621585052826,rural,10,diesel,4,5.0,20000,clear,36.77570405953302,medium,morning,4207.416986247022,general,311.91659521118453
283.3581010734359,385.5641361133052,rural,13,petrol,6,2.5,1000,clear,31.88588211752926,low,night,253.69768441234424,perishable,110.16612652483131
480.2975999983766,370.15557769137206,urban,4,diesel,6,2.5,1000,clear,9.208019701297163,severe,night,178.4285883058601,general,442.8197744959424
33.860475715965585,251.55788437675037,mixed,2,petrol,10,2.5,2000,clear,1.1507479453880676,high,evening,1542.3244624781478,perishable,16.16836440627626
58.023765542563126,56.210771314313135,mixed,12,hybrid,1,3.0,20000,foggy,26.428264445702,severe,night,304.59018167867976,general,23.481768466448028
31.592272169486883,12.849199346179896,mixed,9,diesel,11,2.0,2000,snowy,26.265204940643358,low,afternoon,1791.0063708522523,perishable,15.801712542305342
100.78565666343461,-194.01166091728086,rural,8,diesel,3,1.5,1000,clear,34.508950930197926,low,evening,871.7460330490019,hazardous,28.983130209102868
275.2223543614223,383.5252910817682,rural,4,petrol,14,3.0,10000,foggy,-7.476645541368223,severe,evening,4823.845344969874,fragile,264.85764912144873
326.33036889943975,-138.79711175445027,rural,11,electric,9,4.0,20000,clear,7.628459129558472,high,afternoon,13395.80271846844,general,34.12729056207402
32.33672739484771,241.52849862853733,highway,5,petrol,3,5.0,2000,clear,-8.256651801076295,high,evening,879.1315663224358,general,13.378863642649002
473.52573602434364,152.85246278806184,highway,14,diesel,12,3.0,20000,clear,0.518417470775332,low,morning,4029.93092423113,hazardous,169.30038052205722
422.6610345586867,168.6825512484458,highway,10,diesel,6,5.0,10000,clear,9.980299059681823,medium,morning,6677.654492452084,general,201.68052396418136
155.34011625697562,448.6989917154413,highway,6,electric,7,3.0,5000,clear,-3.846497422033659,high,night,2072.9378271800647,general,9.905861866422175
47.8218898109693,-177.86949211013052,urban,13,petrol,10,2.0,1000,windy,31.1143095501248,medium,morning,792.9102618480213,general,23.576882722108106
93.24466587733806,341.37455724014063,highway,4,diesel,0,5.0,10000,snowy,0.14407216557347557,medium,afternoon,7758.154471569674,hazardous,59.4830353893402
72.20276273993662,-163.563321142885,mixed,2,petrol,6,2.5,5000,clear,10.566908039786563,low,morning,4316.520880182646,general,24.06475785876722
70.40905185648396,-173.29247584523597,rural,5,diesel,10,5.0,2000,foggy,30.08398135365257,low,morning,1287.3645062665532,perishable,28.94131690702446
264.0952274462096,100.87238869896736,highway,11,petrol,5,4.0,10000,snowy,-4.163713623848949,high,evening,4482.273005228758,general,147.86667935899175
130.46524682176613,-155.8473779599233,highway,1,diesel,9,2.0,5000,clear,20.98101311108635,high,night,2568.016590119843,fragile,44.90840649626869
185.48846109928078,352.40076590503844,rural,7,petrol,0,1.5,10000,clear,37.02565489160633,low,morning,3293.485509047062,fragile,60.9638090277025
494.857613358318,170.69416555383603,rural,9,diesel,13,4.0,5000,rainy,12.714389468157215,high,afternoon,3001.445642386281,general,379.6825084933149
345.31398197341895,-179.67285213815788,mixed,3,diesel,13,4.0,2000,clear,2.006487638959329,medium,evening,256.7849249655011,hazardous,145.72331308455378
475.00052685303064,-171.64951946265634,mixed,6,petrol,7,2.0,2000,windy,37.16004428224761,low,night,1785.7969005634423,general,162.3770499810581
79.85271196622664,228.86797081763558,mixed,9,petrol,4,4.0,2000,clear,-7.290763152523191,high,afternoon,207.37758400980613,hazardous,44.950959079808804
197.24834266795895,364.2782723608834,urban,11,diesel,12,3.0,2000,foggy,5.5798797814436005,high,afternoon,1124.4661473535214,hazardous,214.41312772942547
281.8185836083536,106.45967189234149,highway,4,diesel,6,3.0,2000,foggy,30.866768535198805,medium,night,594.097513019816,perishable,103.46976927850547
47.61145032548163,188.20647007493707,rural,6,diesel,7,2.5,5000,rainy,-2.303177258297553,high,evening,3717.564566450604,perishable,32.85354820669388
12.051847377699353,359.8806178349311,highway,14,petrol,6,2.0,2000,clear,-5.795808186597159,high,afternoon,1170.8468054694533,hazardous,5.084823652127808
338.5128235604896,227.35432182927343,rural,3,diesel,10,3.0,10000,clear,12.900336611718563,severe,morning,5505.684739823717,general,276.99266808812934
324.4915632327033,-42.667833638826366,urban,9,diesel,14,4.0,10000,snowy,6.588571249520989,medium,afternoon,6762.144994169139,general,297.07534483604127
211.28651689980975,229.136418108635,rural,7,diesel,11,4.0,2000,clear,29.857964650651077,low,evening,300.74476937205844,perishable,89.90490473318178
249.925597255696,239.79562134564947,highway,7,electric,13,3.0,10000,clear,6.857233457583121,medium,evening,2874.345980973927,general,11.24965024221106
213.5670702901239,313.8748866167887,urban,4,electric,11,2.0,2000,clear,23.491254943917127,low,morning,960.0093861176637,hazardous,13.877675893132176
21.762471973995538,234.61193128976086,urban,6,diesel,9,2.0,10000,clear,18.009717099734594,low,morning,2947.7248527190695,fragile,11.70414645907596
174.33208704655658,478.46949132062656,mixed,11,diesel,11,1.5,20000,clear,19.849650254892023,severe,afternoon,2071.800927226345,hazardous,170.8094130890535
96.77030514467202,-61.89818389805206,highway,11,diesel,12,2.0,1000,rainy,15.55708199942322,low,evening,347.6513031806431,general,25.542040149492387
58.22785265967068,465.7634756969534,mixed,8,diesel,0,5.0,10000,clear,-3.2269623740488718,high,evening,4179.769671188436,general,51.63360590276908
478.7930126057814,176.83764324501138,rural,6,petrol,5,5.0,10000,clear,-6.8983063675324,high,morning,1415.345990333675,perishable,249.48374249666776
303.6862652706611,270.3692983464384,rural,6,hybrid,10,5.0,1000,clear,17.194921332212385,medium,afternoon,629.4648503410301,general,97.10215787817367
367.0415792759353,-130.3768817834671,rural,4,hybrid,14,3.0,20000,clear,22.47119041710568,low,morning,1400.1850617215823,hazardous,71.97902510508871
164.52823420039758,66.40315896467492,urban,8,electric,10,1.5,1000,clear,26.266425566166085,high,morning,813.2844164487273,general,11.395638404901627
202.64209345206746,338.5654025242208,highway,14,electric,10,4.0,10000,clear,26.10703364336941,severe,night,3329.621859027143,general,19.285471268685498
126.0927570093945,294.8377105692932,highway,10,diesel,11,3.0,2000,clear,27.015588601684584,high,morning,710.1586245085947,general,58.83285854819227
57.51317877305812,-171.90242828421287,mixed,8,electric,0,2.5,20000,rainy,-8.98389925693934,medium,evening,3855.993340621381,perishable,2.614338411192684
97.72550234637606,182.61598444807123,rural,9,diesel,3,2.5,10000,clear,1.1748947513484909,medium,evening,4389.128604921525,perishable,47.276105026870084
400.78188219527806,-138.2052649221134,highway,6,hybrid,3,2.0,2000,snowy,26.47956148812188,low,night,1514.6946670691639,perishable,72.00695117750396
341.99744454005014,497.0995004247136,urban,2,diesel,7,1.5,2000,snowy,-3.820911120355283,high,evening,1097.4682871594475,general,363.8768131403391
277.9951492328837,428.10761197330623,urban,4,diesel,5,1.5,20000,clear,-0.6709613004982262,medium,evening,14601.868306936662,hazardous,252.66540548848008
242.79403770471635,-185.24353770002412,highway,4,diesel,12,4.0,10000,clear,22.98010811071163,low,night,8722.194350767893,general,100.71649125823902
461.992798991501,401.0547052318416,urban,13,diesel,13,2.0,5000,clear,30.40890168812703,low,afternoon,2851.213455387892,fragile,310.20884560386014
45.64012441154752,443.60072039088533,highway,8,petrol,6,1.5,2000,windy,-1.8759206815822238,low,night,386.7155518614664,hazardous,14.109936214802893
147.49439848657883,47.483755794418556,highway,5,electric,12,3.0,1000,clear,17.541376675970874,high,evening,342.2041288328435,perishable,6.271599935589014
181.46954824964988,303.6511585334361,urban,4,diesel,13,4.0,5000,rainy,-0.9327849662737497,severe,night,3010.1427299475126,general,273.93144140930525
393.388647984266,109.47262234544525,urban,8,diesel,13,1.5,1000,clear,0.4295300169045979,low,afternoon,725.6104144294493,general,179.56666768031675
496.33216387936596,258.6627392034409,highway,13,diesel,11,2.5,20000,foggy,14.098752514624094,medium,evening,11816.677218277882,general,333.4986257930608
127.928552231005,38.22218300873402,urban,3,diesel,13,2.5,2000,clear,23.69368386957379,high,evening,1084.2215251898529,general,89.74239592649053
438.4105937271695,25.791465643287847,highway,2,diesel,9,1.5,2000,rainy,18.709414839899917,high,night,1675.8237662151312,hazardous,152.71455874065552
417.0051526115777,97.10372220030533,highway,4,diesel,6,5.0,20000,clear,-5.378851672445197,low,night,8988.144283189122,perishable,172.387990640521
120.08212484446564,-98.1025689432492,highway,11,diesel,6,5.0,2000,clear,4.2780517811148755,severe,evening,1233.3158641578343,fragile,66.53591124510478
205.67296429761907,381.79727510476783,highway,1,electric,9,2.5,5000,clear,36.90826920029716,low,evening,1474.2983036355727,general,7.594040290209683
210.73970595333438,44.08852675314565,highway,1,hybrid,1,3.0,5000,clear,21.3821320160508,high,night,1810.9205542819702,perishable,36.94515259773982
489.32812757801355,80.10468773409161,rural,5,diesel,5,4.0,20000,foggy,22.906158290856734,medium,afternoon,4296.357339808526,hazardous,244.8639806522282
98.63703167566018,425.8382288915012,urban,13,electric,7,3.0,10000,rainy,0.5572702864176138,medium,morning,7222.245075101053,general,11.311790311120328
401.5874058413432,147.63666984421994,highway,11,diesel,7,2.5,2000,clear,37.911715797782115,low,morning,438.5444949466799,general,126.67733984336049
173.75442994482387,180.97773654560405,highway,1,petrol,3,1.5,5000,rainy,0.3255375689874085,high,morning,1122.3843588044203,perishable,53.1159445365769
368.1264694303186,469.54868734396894,highway,14,petrol,6,1.5,1000,clear,2.5580909566237855,medium,evening,185.7455796329641,perishable,109.51100069528272
215.80539210487478,420.70846820149245,rural,4,diesel,8,4.0,2000,windy,15.504830441233095,low,morning,1348.8074817511686,fragile,105.05238196425714
293.3962839271046,-81.37330377809235,highway,8,diesel,7,2.5,5000,clear,14.798628681453504,medium,night,434.0835082013761,hazardous,78.98740282229868
417.97976892980427,131.25052094267352,highway,14,electric,1,2.5,5000,rainy,-8.368608220790343,low,afternoon,362.3603798220954,perishable,14.436245781138327
404.0411268421032,479.90735919998184,urban,8,diesel,12,2.5,5000,clear,27.18895636209483,medium,afternoon,2851.155453034898,general,304.88924086965454
434.5473599344531,60.656408760021876,urban,2,diesel,10,2.0,10000,clear,-5.177296838089825,low,afternoon,3442.0155824267463,general,185.54725853966076
39.212489418882924,60.10117596134005,highway,13,electric,7,1.5,20000,windy,-7.298233543949042,low,night,16694.657722407806,fragile,2.126018107152976
349.10477098947496,-63.47883774759195,urban,3,diesel,2,2.5,10000,clear,15.358089057328176,high,morning,7906.470690006125,general,251.73300937974622
78.59381459366381,-119.97382011661234,highway,14,diesel,3,4.0,1000,foggy,-7.587608431134287,low,afternoon,497.41126275260586,perishable,24.069102302346135
213.75109832902137,318.21335352918726,highway,13,electric,2,5.0,1000,foggy,0.033740488429016,medium,evening,165.64709808712416,perishable,11.042392244663136
